地图编号,地图目录,地图名称,地图进入条件,地图类型,配置文件,地图宽度,地图高度,地图分组,后端分线,开放条件,对应假地图副本,该地图是否可作为返回地图，是否可使用传送符,所用服务器类型,复活坐标,复活cd,复活面板组成,是否可使用连击技,刷新key,角色是否可以重叠,是否安全区能回血回蓝,召唤生效规则,是否支持飞行卷轴使用,是否安全区能回泡点经验,是否接收血色恶魔匹配请求,是否接受被击杀邮件,地图产出绑定天数,客户端判断不过提示,地图是否废弃,是否安全地图,杀人是否增加PK值,地图经验加成,进入地图公告,小地图是否显示boss复活时间,是否支持传送卷轴使用,商业化活动开启时间,活动地图经验加成,地图是否允许组队,是否需要有时间才能进入,角色受击反击是否生效
212020,212020,四象神殿20层[跨],5301#36,2,208,99,99,212020,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212021,212021,四象神殿21层[跨],5301#38,2,208,99,99,212021,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212022,212022,四象神殿22层[跨],5301#40,2,208,99,99,212022,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212023,212023,四象神殿23层[跨],5301#42,2,208,99,99,212023,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212024,212024,四象神殿24层[跨],5301#44,2,208,99,99,212024,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
212025,212025,四象神殿25层[跨],5301#46,2,208,99,99,212025,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213001,213001,四象神殿1层[跨],101#80,2,208,99,99,213001,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213002,213002,四象神殿2层[跨],5301#1,2,208,99,99,213002,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213003,213003,四象神殿3层[跨],5301#2,2,208,99,99,213003,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213004,213004,四象神殿4层[跨],5301#4,2,208,99,99,213004,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213005,213005,四象神殿5层[跨],5301#6,2,208,99,99,213005,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213006,213006,四象神殿6层[跨],5301#8,2,208,99,99,213006,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213007,213007,四象神殿7层[跨],5301#10,2,208,99,99,213007,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213008,213008,四象神殿8层[跨],5301#12,2,208,99,99,213008,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213009,213009,四象神殿9层[跨],5301#14,2,208,99,99,213009,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213010,213010,四象神殿10层[跨],5301#16,2,208,99,99,213010,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213011,213011,四象神殿11层[跨],5301#18,2,208,99,99,213011,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213012,213012,四象神殿12层[跨],5301#20,2,208,99,99,213012,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213013,213013,四象神殿13层[跨],5301#22,2,208,99,99,213013,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213014,213014,四象神殿14层[跨],5301#24,2,208,99,99,213014,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213015,213015,四象神殿15层[跨],5301#26,2,208,99,99,213015,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213016,213016,四象神殿16层[跨],5301#28,2,208,99,99,213016,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213017,213017,四象神殿17层[跨],5301#30,2,208,99,99,213017,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213018,213018,四象神殿18层[跨],5301#32,2,208,99,99,213018,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213019,213019,四象神殿19层[跨],5301#34,2,208,99,99,213019,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213020,213020,四象神殿20层[跨],5301#36,2,208,99,99,213020,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213021,213021,四象神殿21层[跨],5301#38,2,208,99,99,213021,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213022,213022,四象神殿22层[跨],5301#40,2,208,99,99,213022,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213023,213023,四象神殿23层[跨],5301#42,2,208,99,99,213023,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213024,213024,四象神殿24层[跨],5301#44,2,208,99,99,213024,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
213025,213025,四象神殿25层[跨],5301#46,2,208,99,99,213025,1,,,1,2,101#195#281,0,1#17,0,,,,,,,1,,,,,,,,,,,,,1,,
208001,208001,武斗巅峰擂台,101#1,2,20803,99,99,208001,0,,,1,1,101#195#281,0,,0,9230001,,,,,,1,1,,,,,,,,,1,,,1,,1
216,216,圣地[福利],101#1&908#06:00-22:00,2,216,146,137,216,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216001,216001,秘境1层,101#1&908#11:00-23:59,2,216001,146,137,216001,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216002,216002,秘境2层,5603#1&908#11:00-23:59,2,216002,146,137,216002,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216003,216003,秘境3层,5603#2&908#11:00-23:59,2,216003,146,137,216003,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216004,216004,秘境4层,5603#3&908#11:00-23:59,2,216004,146,137,216004,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216005,216005,秘境5层,5603#4&908#11:00-23:59,2,216005,146,137,216005,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216006,216006,秘境6层,5603#5&908#11:00-23:59,2,216006,146,137,216006,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216007,216007,秘境7层,5603#6&908#11:00-23:59,2,216007,146,137,216007,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216008,216008,秘境8层,5603#7&908#11:00-23:59,2,216008,146,137,216008,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216009,216009,秘境9层,5603#8&908#11:00-23:59,2,216009,146,137,216009,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216010,216010,秘境10层,5603#9&908#11:00-23:59,2,216010,146,137,216010,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216011,216011,秘境11层,5603#10&908#11:00-23:59,2,216011,146,137,216011,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216012,216012,秘境12层,5603#11&908#11:00-23:59,2,216012,146,137,216012,1,,,1,1,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216205,216205,秘境5层[跨],5603#4&908#11:00-23:59,2,216205,146,137,216205,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216206,216206,秘境6层[跨],5603#5&908#11:00-23:59,2,216206,146,137,216206,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216207,216207,秘境7层[跨],5603#6&908#11:00-23:59,2,216207,146,137,216207,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216208,216208,秘境8层[跨],5603#7&908#11:00-23:59,2,216208,146,137,216208,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216209,216209,秘境9层[跨],5603#8&908#11:00-23:59,2,216209,146,137,216209,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216210,216210,秘境10层[跨],5603#9&908#11:00-23:59,2,216210,146,137,216210,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216211,216211,秘境11层[跨],5603#10&908#11:00-23:59,2,216211,146,137,216211,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216212,216212,秘境12层[跨],5603#11&908#11:00-23:59,2,216212,146,137,216212,1,,,1,2,101#195#281,0,1#17,1,,1,1,1#2,,1,,,0,,,0,1,,,1,,,,,,
216101,216101,圣地1层,5603#1&908#06:00-22:00,2,216,146,137,216101,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216102,216102,圣地2层,5603#2&908#06:00-22:00,2,216,146,137,216102,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216103,216103,圣地3层,5603#3&908#06:00-22:00,2,216,146,137,216103,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216104,216104,圣地4层,5603#4&908#06:00-22:00,2,216,146,137,216104,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216105,216105,圣地5层,5603#5&908#06:00-22:00,2,216,146,137,216105,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216106,216106,圣地6层,5603#6&908#06:00-22:00,2,216,146,137,216106,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216107,216107,圣地7层,5603#7&908#06:00-22:00,2,216,146,137,216107,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216108,216108,圣地8层,5603#8&908#06:00-22:00,2,216,146,137,216108,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216109,216109,圣地9层,5603#9&908#06:00-22:00,2,216,146,137,216109,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216110,216110,圣地10层,5603#10&908#06:00-22:00,2,216,146,137,216110,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216111,216111,圣地11层,5603#11&908#06:00-22:00,2,216,146,137,216111,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
216112,216112,圣地12层,5603#12&908#06:00-22:00,2,216,146,137,216112,0,,,1,1,101#195#281,0,1#17,1,9200001,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
222101,222101,外围战场,101#1,2,222,108,108,222101,1,,,1,2,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
222102,222102,内围战场,101#1,2,222,108,108,222102,1,,,1,2,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
222103,222103,中心战场,101#1,2,222,108,108,222103,1,,,1,2,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,,,,1,,,,,,
500002,500002,夏日沙滩[安全],101#40&8100#34121060#34121062#34121063#34121064#34121065#34121066#34122060#34122062#34122063#34122064#34122065#34122066&908#11:00:00-12:00:00/101#40&8100#34121060#34121062#34121063#34121064#34121065#34121066#34122060#34122062#34122063#34122064#34122065#34122066&908#20:00:00-22:00:00,2,500002,99,99,500002,0,,,1,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,,,,1,,,,,,
10102,10102,宠物地图,101#1,1,10102,417,358,10102,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
101,101,泫渤派[安全],101#1,1,101,417,358,101,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20101,101,泫渤派[安全],101#1,1,101,417,358,101,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
30101,101,泫渤派[安全],101#1,1,101,417,358,101,3,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
40101,101,泫渤派[安全],101#1,1,101,417,358,101,4,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
50101,101,泫渤派[安全],101#1,1,101,417,358,101,5,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
60101,101,泫渤派[安全],101#1,1,101,417,358,101,6,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
70101,101,泫渤派[安全],101#1,1,101,417,358,101,7,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
80101,101,泫渤派[安全],101#1,1,101,417,358,101,8,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
90101,101,泫渤派[安全],101#1,1,101,417,358,101,9,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
100101,101,泫渤派[安全],101#1,1,101,417,358,101,10,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
102,102,泫渤派南[安全],101#1,1,102,271,274,102,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20102,102,泫渤派南[安全],101#1,1,102,271,274,102,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
30102,102,泫渤派南[安全],101#1,1,102,271,274,102,3,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
40102,102,泫渤派南[安全],101#1,1,102,271,274,102,4,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
50102,102,泫渤派南[安全],101#1,1,102,271,274,102,5,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
60102,102,泫渤派南[安全],101#1,1,102,271,274,102,6,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
70102,102,泫渤派南[安全],101#1,1,102,271,274,102,7,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
80102,102,泫渤派南[安全],101#1,1,102,271,274,102,8,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
90102,102,泫渤派南[安全],101#1,1,102,271,274,102,9,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
100102,102,泫渤派南[安全],101#1,1,102,271,274,102,10,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
103,103,柳正关[安全],101#1,1,103,202,202,103,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20103,103,柳正关[安全],101#1,1,103,202,202,103,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
30103,103,柳正关[安全],101#1,1,103,202,202,103,3,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
40103,103,柳正关[安全],101#1,1,103,202,202,103,4,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
50103,103,柳正关[安全],101#1,1,103,202,202,103,5,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
60103,103,柳正关[安全],101#1,1,103,202,202,103,6,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
70103,103,柳正关[安全],101#1,1,103,202,202,103,7,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
80103,103,柳正关[安全],101#1,1,103,202,202,103,8,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
90103,103,柳正关[安全],101#1,1,103,202,202,103,9,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
100103,103,柳正关[安全],101#1,1,103,202,202,103,10,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
104,104,柳正关南[安全],101#1,1,104,230,230,104,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20104,104,柳正关南[安全],101#1,1,104,230,230,104,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
30104,104,柳正关南[安全],101#1,1,104,230,230,104,3,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
40104,104,柳正关南[安全],101#1,1,104,230,230,104,4,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
50104,104,柳正关南[安全],101#1,1,104,230,230,104,5,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
60104,104,柳正关南[安全],101#1,1,104,230,230,104,6,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
70104,104,柳正关南[安全],101#1,1,104,230,230,104,7,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
80104,104,柳正关南[安全],101#1,1,104,230,230,104,8,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
90104,104,柳正关南[安全],101#1,1,104,230,230,104,9,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
100104,104,柳正关南[安全],101#1,1,104,230,230,104,10,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
121,121,三邪关[安全],101#1,1,121,302,289,121,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20121,121,三邪关[安全],101#1,1,121,302,289,121,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
30121,121,三邪关[安全],101#1,1,121,302,289,121,3,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
40121,121,三邪关[安全],101#1,1,121,302,289,121,4,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
50121,121,三邪关[安全],101#1,1,121,302,289,121,5,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
60121,121,三邪关[安全],101#1,1,121,302,289,121,6,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
70121,121,三邪关[安全],101#1,1,121,302,289,121,7,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
80121,121,三邪关[安全],101#1,1,121,302,289,121,8,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
90121,121,三邪关[安全],101#1,1,121,302,289,121,9,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
100121,121,三邪关[安全],101#1,1,121,302,289,121,10,,,,1,30101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
122,122,三邪关外围[安全],101#1,1,122,240,230,122,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20122,122,三邪关外围[安全],101#1,1,122,240,230,122,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
30122,122,三邪关外围[安全],101#1,1,122,240,230,122,3,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
40122,122,三邪关外围[安全],101#1,1,122,240,230,122,4,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
50122,122,三邪关外围[安全],101#1,1,122,240,230,122,5,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
60122,122,三邪关外围[安全],101#1,1,122,240,230,122,6,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
70122,122,三邪关外围[安全],101#1,1,122,240,230,122,7,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
80122,122,三邪关外围[安全],101#1,1,122,240,230,122,8,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
90122,122,三邪关外围[安全],101#1,1,122,240,230,122,9,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,1,,,1,,,,,,
100122,122,三邪关外围[安全],101#1,1,122,240,230,122,10,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
109,109,南明湖[安全],101#1,1,109,270,265,109,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20109,109,南明湖[危险],101#1,1,109,270,265,109,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
30109,109,南明湖[危险],101#1,1,109,270,265,109,3,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
40109,109,南明湖[危险],101#1,1,109,270,265,109,4,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,0,1000,1006,1,,,,,,
50109,109,南明湖[危险],101#1,1,109,270,265,109,5,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
60109,109,南明湖[危险],101#1,1,109,270,265,109,6,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
70109,109,南明湖[危险],101#1,1,109,270,265,109,7,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,0,1000,1006,1,,,,,,
80109,109,南明湖[危险],101#1,1,109,270,265,109,8,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
90109,109,南明湖[危险],101#1,1,109,270,265,109,9,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
100109,109,南明湖[危险],101#1,1,109,270,265,109,10,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,0,1000,1006,1,,,,,,
105,105,神武门[安全],101#1,1,105,280,280,105,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20105,105,神武门[危险],101#1,1,105,280,280,105,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
30105,105,神武门[危险],101#1,1,105,280,280,105,3,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
40105,105,神武门[危险],101#1,1,105,280,280,105,4,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,0,1000,1006,1,,,,,,
50105,105,神武门[危险],101#1,1,105,280,280,105,5,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
60105,105,神武门[危险],101#1,1,105,280,280,105,6,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
70105,105,神武门[危险],101#1,1,105,280,280,105,7,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,0,1000,1006,1,,,,,,
80105,105,神武门[危险],101#1,1,105,280,280,105,8,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
90105,105,神武门[危险],101#1,1,105,280,280,105,9,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
100105,105,神武门[危险],101#1,1,105,280,280,105,10,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,0,1000,1006,1,,,,,,
106,106,神武门南[安全],101#1,1,106,230,262,106,1,,,,1,101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,1,0,,,1,,,,,,
20106,106,神武门南[危险],101#1,1,106,230,262,106,2,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
30106,106,神武门南[危险],101#1,1,106,230,262,106,3,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
40106,106,神武门南[危险],101#1,1,106,230,262,106,4,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,0,1000,1006,1,,,,,,
50106,106,神武门南[危险],101#1,1,106,230,262,106,5,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
60106,106,神武门南[危险],101#1,1,106,230,262,106,6,,,,1,20101#195#281,0,1#2#3#11,1,,1,1,1#2,,1,,,0,,,0,1,1000,1006,1,,,,,,
